benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,oracle,non-indexed,T2,Payment,sqlalchemy,sql,50,60,28277,0,0.0,28228.8,470.48,95.663,318.54,
tpcc,oracle,non-indexed,T3,Order-Status,django,orm,50,60,15059,0,0.0,15031.3,250.52,208.029,454.978,
tpcc,oracle,non-indexed,T3,Order-Status,django,sql,50,60,41606,0,0.0,41454.5,690.91,79.995,151.747,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,orm,50,60,15014,0,0.0,14989.7,249.83,218.236,418.916,
tpcc,oracle,non-indexed,T3,Order-Status,sqlalchemy,sql,50,60,44298,0,0.0,44256.5,737.61,77.68,126.74,
tpcc,oracle,non-indexed,T4,Delivery,django,orm,50,60,895,0,0.0,847.7,14.13,3166.871,9750.01,new_order 487249 -> 479808
tpcc,oracle,non-indexed,T4,Delivery,django,sql,50,60,5951,0,0.0,5876.4,97.94,433.769,1579.694,new_order 487249 -> 437596
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,orm,50,60,870,0,0.0,823.2,13.72,3321.573,9981.049,new_order 487249 -> 480023
tpcc,oracle,non-indexed,T4,Delivery,sqlalchemy,sql,50,60,3111,0,0.0,3061.5,51.03,858.95,2933.813,new_order 487249 -> 461368
tpcc,oracle,non-indexed,T5,Stock-Level,django,orm,50,60,5879,0,0.0,5841.4,97.36,556.568,1013.562,
tpcc,oracle,non-indexed,T5,Stock-Level,django,sql,50,60,12424,11910,48.94,12400.6,206.68,147.694,334.891,"OperationalError: DPY-6005: cannot connect to database (CONNECTION_ID=VmSvAz7EVh+Sv5YYwApVnQ==).
D; OperationalError: DPY-6005: cannot connect to database (CONNECTION_ID=1Cal9oH7N5QS3m4tQ27bpQ==).
D; OperationalError: DPY-6005: cannot connect to database (CONNECTION_ID=gV9uFT57YhT+nHLorT2+pQ==).
D"
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,orm,50,60,6994,0,0.0,6946.9,115.78,479.865,848.952,
tpcc,oracle,non-indexed,T5,Stock-Level,sqlalchemy,sql,50,60,8479,0,0.0,8442.9,140.72,398.503,716.324,
