benchmark,dbms,schema_config,transaction_id,name,framework,path,concurrency,duration_s,committed,aborted,abort_pct,qpm,qps,p50_ms,p95_ms,note
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,orm,32,60,4451,0,0.0,4431.6,73.86,504.832,576.283,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,sql,32,60,5472,0,0.0,5454.5,90.91,408.98,486.977,
tpcc,commercial_a,indexed,T1,New-Order,django,orm,50,60,1317,0,0.0,1287.5,21.46,2303.609,5872.249,
tpcc,commercial_a,indexed,T1,New-Order,django,sql,50,60,6477,0,0.0,6427.1,107.12,481.988,1027.479,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,orm,50,60,1317,0,0.0,1280.5,21.34,2390.577,5440.171,
tpcc,commercial_a,indexed,T1,New-Order,sqlalchemy,sql,50,60,3623,0,0.0,3586.7,59.78,894.632,1857.615,
tpcc,commercial_a,indexed,T2,Payment,django,orm,50,60,4782,0,0.0,4749.7,79.16,616.53,1398.172,
tpcc,commercial_a,indexed,T2,Payment,django,sql,50,60,42031,0,0.0,41857.8,697.63,65.751,213.218,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,orm,50,60,6233,0,0.0,6200.4,103.34,547.919,767.847,
tpcc,commercial_a,indexed,T2,Payment,sqlalchemy,sql,50,60,22522,0,0.0,22416.1,373.6,120.284,405.436,
tpcc,commercial_a,indexed,T3,Order-Status,django,orm,50,60,8973,0,0.0,8946.4,149.11,385.699,518.741,
tpcc,commercial_a,indexed,T3,Order-Status,django,sql,50,60,30272,0,0.0,30238.2,503.97,116.856,165.961,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,orm,50,60,11317,0,0.0,11288.8,188.15,333.646,457.052,
tpcc,commercial_a,indexed,T3,Order-Status,sqlalchemy,sql,50,60,40193,0,0.0,40146.8,669.11,86.148,121.568,
tpcc,commercial_a,indexed,T4,Delivery,django,orm,50,60,650,0,0.0,605.1,10.09,4562.984,13642.944,new_order 375818 -> 369996
tpcc,commercial_a,indexed,T4,Delivery,django,sql,50,60,5856,0,0.0,5781.9,96.37,417.487,1532.59,new_order 375818 -> 322837
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,orm,50,60,611,0,0.0,558.8,9.31,4828.472,14882.686,new_order 375818 -> 370357
tpcc,commercial_a,indexed,T4,Delivery,sqlalchemy,sql,50,60,2299,0,0.0,2247.3,37.46,1105.893,4199.88,new_order 375818 -> 355022
tpcc,commercial_a,indexed,T5,Stock-Level,django,orm,50,60,3584,0,0.0,3555.9,59.26,906.998,1030.641,
tpcc,commercial_a,indexed,T5,Stock-Level,django,sql,50,60,7376,0,0.0,7334.8,122.25,473.347,548.652,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,orm,50,60,4526,0,0.0,4494.5,74.91,777.651,884.67,
tpcc,commercial_a,indexed,T5,Stock-Level,sqlalchemy,sql,50,60,5540,0,0.0,5507.1,91.79,632.832,750.619,
